SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON,SEASON_TYPE,TEAM_ABBR
22015,1610612746,LAC,Los Angeles Clippers,0021500016,10/28/2015,LAC @ SAC,W,240,111,42,80,0.525,6,19,0.316,21,31,0.677,6,36,42,20,8,9,15,19,7,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500020,10/29/2015,LAC vs. DAL,W,240,104,38,87,0.437,8,31,0.258,20,33,0.606,8,45,53,21,6,8,8,17,16,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500038,10/31/2015,LAC vs. SAC,W,239,114,39,76,0.513,4,17,0.235,32,46,0.696,6,35,41,25,4,9,17,22,5,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500052,11/2/2015,LAC vs. PHX,W,240,102,37,81,0.457,8,26,0.308,20,23,0.87,3,43,46,20,4,5,11,18,6,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500069,11/4/2015,LAC @ GSW,L,240,108,43,88,0.489,8,22,0.364,14,22,0.636,10,31,41,24,6,4,11,26,-4,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500093,11/7/2015,LAC vs. HOU,L,239,105,42,88,0.477,4,22,0.182,17,25,0.68,11,30,41,29,8,5,12,23,-4,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500105,11/9/2015,LAC vs. MEM,W,241,94,28,68,0.412,5,19,0.263,33,37,0.892,8,32,40,14,5,8,18,20,2,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500118,11/11/2015,LAC @ DAL,L,242,108,37,86,0.43,12,27,0.444,22,33,0.667,13,28,41,21,4,2,10,24,-10,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500126,11/12/2015,LAC @ PHX,L,240,104,40,90,0.444,9,26,0.346,15,28,0.536,12,25,37,17,13,3,14,17,-14,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500138,11/14/2015,LAC vs. DET,W,241,101,37,79,0.468,7,19,0.368,20,26,0.769,11,31,42,23,6,4,13,23,5,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500177,11/19/2015,LAC vs. GSW,L,240,117,44,88,0.5,13,29,0.448,16,24,0.667,9,26,35,21,11,2,10,25,-7,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500186,11/20/2015,LAC @ POR,L,240,91,38,86,0.442,7,24,0.292,8,16,0.5,10,32,42,24,6,5,13,24,-11,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500196,11/22/2015,LAC vs. TOR,L,239,80,29,74,0.392,7,32,0.219,15,20,0.75,12,30,42,21,9,9,19,30,-11,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500212,11/24/2015,LAC @ DEN,W,240,111,37,79,0.468,8,20,0.4,29,47,0.617,11,32,43,24,10,8,7,25,17,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500226,11/25/2015,LAC vs. UTA,L,242,91,38,75,0.507,4,12,0.333,11,17,0.647,11,24,35,18,11,7,19,22,-11,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500238,11/27/2015,LAC vs. NOP,W,242,111,40,83,0.482,7,19,0.368,24,30,0.8,5,44,49,27,6,7,13,20,21,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500247,11/29/2015,LAC vs. MIN,W,239,107,39,75,0.52,8,22,0.364,21,33,0.636,7,32,39,24,3,5,13,21,8,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500261,11/30/2015,LAC vs. POR,W,241,102,33,85,0.388,8,19,0.421,28,56,0.5,18,37,55,26,7,5,10,22,15,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500276,12/2/2015,LAC vs. IND,L,238,91,30,79,0.38,6,27,0.222,25,39,0.641,10,30,40,19,4,2,15,31,-12,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500298,12/5/2015,LAC vs. ORL,W,240,103,37,82,0.451,12,31,0.387,17,25,0.68,10,35,45,25,5,2,14,15,2,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500311,12/7/2015,LAC @ MIN,W,241,110,38,86,0.442,8,25,0.32,26,29,0.897,13,30,43,21,10,9,17,26,4,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500324,12/9/2015,LAC @ MIL,W,241,109,38,81,0.469,12,28,0.429,21,36,0.583,12,39,51,27,7,8,14,16,14,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500330,12/10/2015,LAC @ CHI,L,239,80,30,88,0.341,10,22,0.455,10,12,0.833,15,37,52,22,4,4,13,15,-3,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500344,12/12/2015,LAC @ BKN,W,240,105,43,86,0.5,8,24,0.333,11,18,0.611,7,33,40,28,12,0,12,21,5,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500359,12/14/2015,LAC @ DET,W,265,105,44,97,0.454,6,19,0.316,11,15,0.733,10,29,39,29,9,4,10,22,2,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500382,12/16/2015,LAC vs. MIL,W,239,103,36,75,0.48,11,21,0.524,20,24,0.833,10,30,40,25,7,4,14,10,13,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500393,12/18/2015,LAC @ SAS,L,240,107,36,72,0.5,10,24,0.417,25,40,0.625,6,31,37,23,6,8,10,22,-8,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500401,12/19/2015,LAC @ HOU,L,239,97,34,86,0.395,11,38,0.289,18,29,0.621,7,31,38,21,10,6,12,36,-10,2015-16,Regular Season,LAC
22015,1610612746,LAC,Los Angeles Clippers,0021500418,12/21/2015,LAC vs. OKC,L,240,99,41,87,0.471,7,22,0.318,10,14,0.714,10,35,45,21,7,3,13,15,-1,2015-16,Regular Season,LAC
