SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON,SEASON_TYPE,TEAM_ABBR
22015,1610612758,SAC,Sacramento Kings,0021500016,10/28/2015,SAC vs. LAC,L,240,104,41,94,0.436,11,24,0.458,11,18,0.611,12,37,49,24,8,3,16,27,-7,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500031,10/30/2015,SAC vs. LAL,W,239,132,52,101,0.515,6,22,0.273,22,30,0.733,16,40,56,26,6,7,14,23,18,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500038,10/31/2015,SAC @ LAC,L,239,109,43,101,0.426,6,18,0.333,17,25,0.68,19,30,49,20,9,2,13,34,-5,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500058,11/3/2015,SAC vs. MEM,L,239,89,29,74,0.392,7,20,0.35,24,40,0.6,8,27,35,17,8,1,13,21,-14,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500067,11/4/2015,SAC @ PHX,L,238,97,40,84,0.476,11,24,0.458,6,12,0.5,7,26,33,25,9,4,17,22,-21,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500084,11/6/2015,SAC vs. HOU,L,240,110,40,93,0.43,9,28,0.321,21,29,0.724,14,29,43,26,14,3,15,19,-6,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500092,11/7/2015,SAC vs. GSW,L,240,94,38,87,0.437,6,19,0.316,12,16,0.75,13,32,45,26,9,3,21,19,-9,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500103,11/9/2015,SAC vs. SAS,L,239,88,34,84,0.405,7,19,0.368,13,19,0.684,11,31,42,25,10,5,19,14,-18,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500122,11/11/2015,SAC vs. DET,W,240,101,37,74,0.5,9,16,0.563,18,24,0.75,7,39,46,20,7,2,18,20,9,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500137,11/13/2015,SAC vs. BKN,W,240,111,40,94,0.426,11,27,0.407,20,26,0.769,15,35,50,25,11,3,14,16,2,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500150,11/15/2015,SAC vs. TOR,W,239,107,39,76,0.513,10,25,0.4,19,24,0.792,9,33,42,23,8,5,19,19,6,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500169,11/18/2015,SAC @ ATL,L,239,97,38,86,0.442,5,16,0.313,16,18,0.889,13,39,52,26,7,1,20,22,-6,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500175,11/19/2015,SAC @ MIA,L,240,109,43,84,0.512,12,23,0.522,11,20,0.55,9,33,42,25,3,3,18,27,-7,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500189,11/21/2015,SAC @ ORL,W,240,97,31,81,0.383,7,20,0.35,28,31,0.903,10,37,47,23,11,5,14,16,6,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500202,11/23/2015,SAC @ CHA,L,264,122,52,104,0.5,8,31,0.258,10,16,0.625,8,38,46,34,10,8,20,30,-5,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500221,11/25/2015,SAC @ MIL,W,240,129,44,77,0.571,10,23,0.435,31,37,0.838,7,35,42,23,9,7,8,19,11,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500237,11/27/2015,SAC vs. MIN,L,240,91,37,86,0.43,8,22,0.364,9,15,0.6,12,24,36,21,4,3,15,16,-10,2015-16,Regular Season,SAC
22015,1610612758,SAC,Sacramento Kings,0021500245,11/28/2015,SAC @ GSW,L,239,101,39,100,0.39,10,25,0.4,13,15,0.867,19,29,48,22,9,7,14,24,-19,2015-16,Regular Season,SAC
