SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON,SEASON_TYPE,TEAM_ABBR
22015,1610612741,CHI,Chicago Bulls,21500002,10/27/2015,CHI vs. CLE,W,240,97,37,87,0.425,7,19,0.368,16,23,0.696,7,40,47,13,6,10,13,22,2.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500006,10/28/2015,CHI @ BKN,W,239,115,42,78,0.538,14,28,0.5,17,20,0.85,5,34,39,20,9,3,19,24,15.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500025,10/30/2015,CHI @ DET,L,265,94,34,84,0.405,7,22,0.318,19,26,0.731,8,42,50,18,8,8,19,24,-4.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500043,11/1/2015,CHI vs. ORL,W,240,92,33,87,0.379,7,28,0.25,19,22,0.864,11,36,47,23,7,8,13,16,5.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500053,11/3/2015,CHI @ CHA,L,240,105,44,90,0.489,14,30,0.467,3,8,0.375,4,29,33,26,5,0,12,19,-25.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500070,11/5/2015,CHI vs. OKC,W,240,104,40,90,0.444,7,18,0.389,17,21,0.81,11,36,47,20,3,7,6,17,6.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500085,11/7/2015,CHI vs. MIN,L,265,93,33,93,0.355,11,32,0.344,16,23,0.696,10,40,50,20,7,6,18,26,-9.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500100,11/9/2015,CHI @ PHI,W,240,111,41,96,0.427,10,25,0.4,19,23,0.826,13,45,58,28,6,10,14,19,23.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500132,11/13/2015,CHI vs. CHA,W,241,102,37,84,0.44,4,16,0.25,24,31,0.774,10,47,57,27,4,6,11,16,5.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500153,11/16/2015,CHI vs. IND,W,240,96,35,86,0.407,6,15,0.4,20,32,0.625,10,38,48,26,9,9,8,20,1.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500174,11/18/2015,CHI @ PHX,W,240,103,41,83,0.494,9,19,0.474,12,14,0.857,11,36,47,24,7,2,19,17,6.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500187,11/20/2015,CHI @ GSW,L,239,94,35,88,0.398,7,22,0.318,17,23,0.739,15,28,43,22,11,2,12,19,-12.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500213,11/24/2015,CHI @ POR,W,240,93,33,86,0.384,7,18,0.389,20,23,0.87,6,38,44,19,6,3,10,18,5.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500231,11/27/2015,CHI @ IND,L,240,92,32,92,0.348,11,26,0.423,17,20,0.85,9,38,47,21,7,7,15,23,-12.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500257,11/30/2015,CHI vs. SAS,W,240,92,37,86,0.43,6,16,0.375,12,20,0.6,12,39,51,25,4,6,10,21,3.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500273,12/2/2015,CHI vs. DEN,W,240,99,36,89,0.404,6,17,0.353,21,27,0.778,15,47,62,22,3,10,14,17,9.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500292,12/5/2015,CHI vs. CHA,L,240,96,37,89,0.416,9,25,0.36,13,19,0.684,12,40,52,29,5,5,14,19,-6.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500309,12/7/2015,CHI vs. PHX,L,240,101,41,90,0.456,6,21,0.286,13,18,0.722,16,32,48,28,11,8,20,19,-2.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500319,12/9/2015,CHI @ BOS,L,241,100,39,91,0.429,6,21,0.286,16,23,0.696,15,35,50,22,7,5,16,18,-5.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500330,12/10/2015,CHI vs. LAC,W,240,83,31,87,0.356,7,23,0.304,14,16,0.875,13,41,54,20,8,6,11,12,3.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500348,12/12/2015,CHI vs. NOP,W,241,98,33,78,0.423,8,20,0.4,24,29,0.828,7,41,48,17,6,6,13,10,4.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500361,12/14/2015,CHI vs. PHI,W,239,115,43,85,0.506,8,22,0.364,21,26,0.808,10,43,53,28,7,8,13,15,19.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500377,12/16/2015,CHI vs. MEM,W,240,98,38,86,0.442,9,24,0.375,13,19,0.684,9,36,45,22,5,6,14,17,13.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500391,12/18/2015,CHI vs. DET,L,340,144,50,120,0.417,5,22,0.227,39,44,0.886,20,42,62,21,5,9,16,35,-3.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500400,12/19/2015,CHI @ NYK,L,241,91,37,94,0.394,5,21,0.238,12,17,0.706,18,29,47,17,7,1,13,20,-16.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500414,12/21/2015,CHI vs. BKN,L,240,102,43,95,0.453,9,26,0.346,7,13,0.538,15,30,45,32,8,8,13,15,-3.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500437,12/25/2015,CHI @ OKC,W,240,105,40,92,0.435,7,18,0.389,18,20,0.9,16,37,53,22,8,6,16,19,9.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500449,12/26/2015,CHI @ DAL,L,240,111,42,78,0.538,8,21,0.381,19,26,0.731,13,28,41,20,7,7,17,23,-7.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500463,12/28/2015,CHI vs. TOR,W,240,104,40,87,0.46,8,21,0.381,16,24,0.667,11,38,49,23,4,10,10,15,7.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500478,12/30/2015,CHI vs. IND,W,265,102,37,86,0.43,6,18,0.333,22,27,0.815,14,39,53,15,6,10,21,19,2.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500493,1/1/2016,CHI vs. NYK,W,238,108,39,85,0.459,10,16,0.625,20,25,0.8,14,40,54,27,4,9,7,19,27.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500507,1/3/2016,CHI @ TOR,W,241,115,42,82,0.512,9,21,0.429,22,25,0.88,8,34,42,23,4,8,11,18,2.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500522,1/5/2016,CHI vs. MIL,W,240,117,46,83,0.554,5,19,0.263,20,20,1.0,7,38,45,27,5,10,15,11,11.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500537,1/7/2016,CHI vs. BOS,W,241,101,39,94,0.415,9,22,0.409,14,17,0.824,12,42,54,23,4,5,16,18,9.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500551,1/9/2016,CHI @ ATL,L,238,105,36,83,0.434,7,18,0.389,26,31,0.839,12,34,46,16,7,6,21,13,-15.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500567,1/11/2016,CHI vs. WAS,L,243,100,34,81,0.42,9,22,0.409,23,27,0.852,10,34,44,18,5,6,16,16,-14.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500573,1/12/2016,CHI @ MIL,L,240,101,35,85,0.412,12,29,0.414,19,24,0.792,20,37,57,22,3,8,17,25,-5.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500587,1/14/2016,CHI @ PHI,W,264,115,41,88,0.466,7,17,0.412,26,31,0.839,17,36,53,17,9,2,23,20,4.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500597,1/15/2016,CHI vs. DAL,L,240,77,31,86,0.36,2,19,0.105,13,15,0.867,12,35,47,16,6,2,8,19,-6.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500619,1/18/2016,CHI @ DET,W,240,111,44,84,0.524,9,21,0.429,14,20,0.7,6,32,38,28,6,6,10,16,10.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500634,1/20/2016,CHI vs. GSW,L,240,94,37,100,0.37,1,20,0.05,19,24,0.792,16,33,49,14,4,4,10,17,-31.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500646,1/22/2016,CHI @ BOS,L,240,101,38,89,0.427,3,13,0.231,22,26,0.846,15,35,50,11,7,4,20,19,-9.0,2015-16,Regular Season,CHI
22015,1610612741,CHI,Chicago Bulls,21500659,1/23/2016,CHI @ CLE,W,240,96,38,87,0.437,7,17,0.412,13,15,0.867,13,40,53,21,2,5,7,18,13.0,2015-16,Regular Season,CHI
