SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,SEASON,SEASON_TYPE,TEAM_ABBR
22015,1610612742,DAL,Dallas Mavericks,0021500014,10/28/2015,DAL @ PHX,W,240,111,40,85,0.471,10,21,0.476,21,31,0.677,6,42,48,24,7,3,8,25,16,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500020,10/29/2015,DAL @ LAC,L,238,88,35,97,0.361,6,30,0.2,12,15,0.8,14,41,55,22,4,2,12,26,-16,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500045,11/1/2015,DAL @ LAL,W,240,103,40,87,0.46,11,30,0.367,12,16,0.75,8,41,49,28,5,4,11,22,10,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500057,11/3/2015,DAL vs. TOR,L,240,91,33,86,0.384,7,23,0.304,18,25,0.72,14,30,44,20,5,3,15,25,-11,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500072,11/5/2015,DAL vs. CHA,L,241,94,32,82,0.39,6,29,0.207,24,27,0.889,8,36,44,17,8,2,13,13,-14,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500088,11/7/2015,DAL vs. NOP,W,241,107,40,84,0.476,9,24,0.375,18,22,0.818,6,36,42,20,5,2,9,17,9,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500112,11/10/2015,DAL @ NOP,L,240,105,39,88,0.443,5,20,0.25,22,26,0.846,8,36,44,20,4,4,13,17,-15,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500118,11/11/2015,DAL vs. LAC,W,240,118,42,76,0.553,11,24,0.458,23,30,0.767,8,36,44,23,8,3,13,29,9.8,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500135,11/13/2015,DAL vs. LAL,W,240,90,30,82,0.366,7,27,0.259,23,29,0.793,7,41,48,19,9,4,15,15,8,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500140,11/14/2015,DAL @ HOU,W,239,110,43,89,0.483,8,28,0.286,16,21,0.762,8,37,45,24,6,7,11,21,12,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500152,11/16/2015,DAL @ PHI,W,241,92,30,76,0.395,7,24,0.292,25,30,0.833,6,33,39,16,12,2,19,23,6,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500168,11/18/2015,DAL @ BOS,W,240,106,37,72,0.514,7,20,0.35,25,35,0.714,7,32,39,22,7,7,17,22,4,2015-16,Regular Season,DAL
22015,1610612742,DAL,Dallas Mavericks,0021500184,11/20/2015,DAL vs. UTA,W,240,102,39,83,0.47,8,28,0.286,16,17,0.941,8,26,34,24,10,5,8,19,9,2015-16,Regular Season,DAL
